ID	 Latitude	 Longitude	DateGMT	TimeGMT
T62	-27.2011083	-109.4524883	25/11/2017	09:21:09
T62	-27.201065	-109.452485	25/11/2017	09:25:13
T62	-27.201035	-109.452635	25/11/2017	09:29:17
T62	-27.201085	-109.45248	25/11/2017	09:33:23
T62	-27.2011117	-109.4524467	25/11/2017	09:37:28
T62	-27.2011117	-109.4525717	25/11/2017	09:41:32
T62	-27.2012033	-109.45252	25/11/2017	09:45:36
T62	-27.2010433	-109.4526417	25/11/2017	09:49:41
T62	-27.2011683	-109.4524533	25/11/2017	09:53:46
T62	-27.201225	-109.4524767	25/11/2017	09:57:50
T62	-27.20124	-109.45245	25/11/2017	10:01:54
T62	-27.2011633	-109.4524833	25/11/2017	10:05:59
T62	-27.201165	-109.4524833	25/11/2017	10:10:03
T62	-27.2012133	-109.452485	25/11/2017	10:14:07
T62	-27.2013117	-109.4525933	25/11/2017	10:18:11
T62	-27.2013517	-109.4525933	25/11/2017	10:22:16
T62	-27.2011433	-109.4524617	25/11/2017	10:26:20
T62	-27.2010183	-109.4524817	25/11/2017	10:30:24
T62	-27.21006	-109.465395	25/11/2017	10:34:29
T62	-27.2220967	-109.473155	25/11/2017	10:38:33
T62	-27.2283483	-109.4919483	25/11/2017	10:42:37
T62	-27.2516883	-109.5172217	25/11/2017	10:46:42
T62	-27.2725717	-109.5182767	25/11/2017	10:50:46
T62	-27.2871817	-109.5003417	25/11/2017	10:54:50
T62	-27.3047033	-109.4980383	25/11/2017	10:58:54
T62	-27.31505	-109.51341	25/11/2017	11:02:59
T62	-27.316315	-109.4893133	25/11/2017	11:07:03
T62	-27.3206133	-109.4828233	25/11/2017	11:11:07
T62	-27.3438217	-109.483355	25/11/2017	11:15:28
T62	-27.34347	-109.4837917	25/11/2017	11:19:33
T62	-27.343075	-109.4842867	25/11/2017	11:24:00
T62	-27.333965	-109.4830067	25/11/2017	11:28:04
T62	-27.3076733	-109.483165	25/11/2017	11:32:09
T62	-27.2782333	-109.4739067	25/11/2017	11:36:13
T62	-27.2443033	-109.4653633	25/11/2017	11:40:19
T62	-27.2143083	-109.456755	25/11/2017	11:44:23
T62	-27.20102	-109.4523167	25/11/2017	11:48:38
T62	-27.2010383	-109.4523533	25/11/2017	11:52:43
T62	-27.2011683	-109.45231	25/11/2017	11:56:55
T62	-27.20011	-109.45323	25/11/2017	12:01:00
T62	-27.2012183	-109.4523617	25/11/2017	12:05:12
T62	-27.2011667	-109.4522717	25/11/2017	12:09:20
T62	-27.2012783	-109.4522683	25/11/2017	12:13:24
T62	-27.2011867	-109.4522967	25/11/2017	12:17:30
T62	-27.2016567	-109.452205	25/11/2017	12:21:36
T62	-27.201505	-109.4522567	25/11/2017	12:25:41
T62	-27.2014583	-109.4522717	25/11/2017	12:29:46
T62	-27.20149	-109.4522767	25/11/2017	12:33:51
T62	-27.2015033	-109.4524	25/11/2017	12:37:56
T62	-27.2013933	-109.4523983	25/11/2017	12:42:00
T62	-27.2014767	-109.452445	25/11/2017	12:46:05
T62	-27.2014867	-109.4525	25/11/2017	12:50:09
T62	-27.2014733	-109.452485	25/11/2017	12:54:14
T62	-27.2015433	-109.452535	25/11/2017	12:58:18
T62	-27.201705	-109.4529383	25/11/2017	13:02:31
T62	-27.201425	-109.4525217	25/11/2017	13:06:44
T62	-27.201525	-109.4527017	25/11/2017	13:10:54
T62	-27.2014983	-109.4526817	25/11/2017	13:14:58
T62	-27.201515	-109.45267	25/11/2017	13:19:02
T62	-27.2014833	-109.4526617	25/11/2017	13:23:07
T62	-27.2015417	-109.4527917	25/11/2017	13:27:11
T62	-27.2014433	-109.4526767	25/11/2017	13:31:15
T62	-27.20145	-109.4527217	25/11/2017	13:35:19
T62	-27.20156	-109.4526983	25/11/2017	13:39:24
T62	-27.2169133	-109.4500083	25/11/2017	13:43:28
T62	-27.241505	-109.4456417	25/11/2017	13:47:32
T62	-27.2666483	-109.43943	25/11/2017	13:51:36
T62	-27.2889433	-109.4363317	25/11/2017	13:55:42
T62	-27.3043283	-109.4395533	25/11/2017	13:59:48
T62	-27.33001	-109.4473983	25/11/2017	14:03:52
T62	-27.353385	-109.451935	25/11/2017	14:07:57
T62	-27.36457	-109.453755	25/11/2017	14:12:01
T62	-27.364485	-109.4544	25/11/2017	14:16:05
T62	-27.3807467	-109.4518433	25/11/2017	14:20:09
T62	-27.3861033	-109.4520383	25/11/2017	14:24:15
T62	-27.3861417	-109.4527817	25/11/2017	14:28:19
T62	-27.386225	-109.453385	25/11/2017	14:32:27
T62	-27.386255	-109.4541117	25/11/2017	14:36:32
T62	-27.386455	-109.454585	25/11/2017	14:40:37
T62	-27.3865283	-109.4553433	25/11/2017	14:44:41
T62	-27.3865917	-109.4560467	25/11/2017	14:48:45
T62	-27.3866483	-109.4566717	25/11/2017	14:52:49
T62	-27.3867283	-109.4574117	25/11/2017	14:56:54
T62	-27.38691	-109.45803	25/11/2017	15:00:58
T62	-27.389745	-109.4572933	25/11/2017	15:05:02
T62	-27.387135	-109.4594717	25/11/2017	15:09:07
T62	-27.3873433	-109.4598433	25/11/2017	15:13:12
T62	-27.3874333	-109.4604917	25/11/2017	15:17:17
T62	-27.3877217	-109.4610767	25/11/2017	15:21:23
T62	-27.3877	-109.4617183	25/11/2017	15:25:29
T62	-27.3884817	-109.4620817	25/11/2017	15:29:34
T62	-27.3909967	-109.4645133	25/11/2017	15:33:38
T62	-27.3946883	-109.4494867	25/11/2017	15:37:49
T62	-27.4096933	-109.4430317	25/11/2017	15:41:55
T62	-27.4276967	-109.4397167	25/11/2017	15:46:00
T62	-27.4518733	-109.4407433	25/11/2017	15:50:05
T62	-27.4780567	-109.442135	25/11/2017	15:54:11
T62	-27.4951267	-109.438345	25/11/2017	15:58:18
T62	-27.512405	-109.4338467	25/11/2017	16:02:23
T62	-27.5192533	-109.42388	25/11/2017	16:06:29
T62	-27.519405	-109.4246883	25/11/2017	16:10:36
T62	-27.5211183	-109.42044	25/11/2017	16:14:43
T62	-27.5208883	-109.421595	25/11/2017	16:18:48
T62	-27.520605	-109.4241767	25/11/2017	16:22:52
T62	-27.5189667	-109.4300017	25/11/2017	16:26:57
T62	-27.52097	-109.4365717	25/11/2017	16:31:01
T62	-27.5216417	-109.4388167	25/11/2017	16:35:07
T62	-27.52178	-109.4397783	25/11/2017	16:39:12
T62	-27.5228383	-109.436	25/11/2017	16:43:17
T62	-27.5227917	-109.4367867	25/11/2017	16:47:22
T62	-27.5227883	-109.4375767	25/11/2017	16:51:26
T62	-27.5227233	-109.425025	25/11/2017	16:55:31
T62	-27.5134533	-109.40938	25/11/2017	16:59:36
T62	-27.5123133	-109.3938017	25/11/2017	17:03:41
T62	-27.5258567	-109.4171517	25/11/2017	17:07:45
T62	-27.537455	-109.4426933	25/11/2017	17:11:51
T62	-27.54193	-109.434575	25/11/2017	17:15:55
T62	-27.5391133	-109.4342283	25/11/2017	17:20:00
T62	-27.5453783	-109.4341883	25/11/2017	17:24:05
T62	-27.5418533	-109.42117	25/11/2017	17:28:10
T62	-27.5471467	-109.39974	25/11/2017	17:32:15
T62	-27.549985	-109.3831417	25/11/2017	17:36:19
T62	-27.5410383	-109.3636133	25/11/2017	17:40:24
T62	-27.542415	-109.3462	25/11/2017	17:44:29
T62	-27.5416417	-109.3243267	25/11/2017	17:48:35
T62	-27.5329283	-109.301915	25/11/2017	17:52:40
T62	-27.5334117	-109.2852683	25/11/2017	17:56:45
T62	-27.5315667	-109.2818817	25/11/2017	18:00:49
T62	-27.532805	-109.2826867	25/11/2017	18:04:54
T62	-27.5327033	-109.2825917	25/11/2017	18:08:58
T62	-27.526195	-109.2798483	25/11/2017	18:13:03
T62	-27.5206733	-109.2618833	25/11/2017	18:17:09
T62	-27.5050767	-109.2459683	25/11/2017	18:21:14
T62	-27.4926717	-109.227625	25/11/2017	18:25:20
T62	-27.4857167	-109.222055	25/11/2017	18:29:24
T62	-27.4637317	-109.2094817	25/11/2017	18:33:29
T62	-27.4388183	-109.1997283	25/11/2017	18:37:33
T62	-27.40991	-109.200595	25/11/2017	18:41:38
T62	-27.3833833	-109.1962517	25/11/2017	18:45:42
T62	-27.3539567	-109.1902883	25/11/2017	18:49:49
T62	-27.3202017	-109.1930167	25/11/2017	18:53:55
T62	-27.296755	-109.1980633	25/11/2017	18:57:59
T62	-27.2764133	-109.1998217	25/11/2017	19:02:04
T62	-27.2612133	-109.2113933	25/11/2017	19:06:09
T62	-27.260515	-109.2121017	25/11/2017	19:10:14
T62	-27.2405183	-109.2377483	25/11/2017	19:14:19
T62	-27.22935	-109.2680517	25/11/2017	19:18:25
T62	-27.216515	-109.319305	25/11/2017	19:22:38
T62	-27.20386	-109.368755	25/11/2017	19:26:44
T62	-27.1983733	-109.42316	25/11/2017	19:30:57
T62	-27.20119	-109.4522383	25/11/2017	19:35:02
T62	-27.2010583	-109.4525517	25/11/2017	19:39:07
T62	-27.2011017	-109.452205	25/11/2017	19:43:12
